company_name,industry,website,telephone,fax,address,address_maplink,email
cpl Immobilien AG,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",NA,tel:044 956 65 10,fax:044 956 65 76,"Bläsimühle
8322 Madetswil",https://www.google.com/maps/place/Bl%C3%A4sim%C3%BChle+8322+Madetswil,website not found
Daniel Patreick Schlecht,Malerei,NA,tel:061 712 56 21,NA,"Hinterweg 35
4106 Therwil",https://www.google.com/maps/place/Hinterweg%2035+4106+Therwil,website not found
Atelier Dillier Design AG,Grafikdesign und Visuelle Kommunikation,http://www.dillier.ch/,tel:061 845 90 00,fax:061 845 90 09,"Waldweg 20
4312 Magden",https://www.google.com/maps/place/Waldweg%2020+4312+Magden,atelier@dillier.ch
Widmer & Bühler Haustechnik GmbH,Sanitär- und Heizungsinstallation,http://www.wb-h.ch/,tel:061 382 26 66,NA,"Im Wasenboden 32
4056 Basel",https://www.google.com/maps/place/Im%20Wasenboden%2032+4056+Basel,website not found
Stiftung Roggen Schweiz,"Organisationen der Kultur, Bildung, Wissenschaft und Forschung",http://www.roggen-zentrum.ch/,tel:027 932 51 80,NA,"Kreuzstrasse 5a
3957 Erschmatt",https://www.google.com/maps/place/Kreuzstrasse%205a+3957+Erschmatt,info@roggen-zentrum.ch
Regionalagentur Ivan Ineichen,Grosshandel mit sonstigen Maschinen und Ausrüstungen,http://www.k-a-b.ch/,tel:071 966 18 09,fax:071 966 18 09,"Grossackerstrasse 17b
9542 Münchwilen TG",https://www.google.com/maps/place/Grossackerstrasse%2017b+9542+M%C3%BCnchwilen%20TG,bad/broken link to website
Inomob Verwaltungen GmbH,Detailhandel mit Möbeln,NA,tel:033 755 16 08,NA,"Châlet les Etoiles
3785 Gsteig b. Gstaad",https://www.google.com/maps/place/Ch%C3%A2let%20les%20Etoiles+3785+Gsteig%20b.%20Gstaad,website not found
Garage Manco AG,lnstandhaltung und Reparatur von Automobilen,http://www.manco.ch/,tel:062 775 31 21,fax:062 775 31 61,"Seetalstrasse 159
5503 Schafisheim",https://www.google.com/maps/place/Seetalstrasse%20159+5503+Schafisheim,email not found on website
Gusti Hermann AG,Verlegen von Fliesen und Platten,NA,tel:061 731 14 32,fax:061 731 17 53,"Mariasteinstrasse 5
4114 Hofstetten SO",https://www.google.com/maps/place/Mariasteinstrasse%205+4114+Hofstetten%20SO,website not found
Monumental Immobilien GmbH,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",NA,tel:071 393 24 81,NA,"Rehweidstrasse 10
9242 Oberuzwil",https://www.google.com/maps/place/Rehweidstrasse%2010+9242+Oberuzwil,website not found
"Winkler,Schrein.-Innenausb.AG",Schreinerarbeiten im Innenausbau,http://www.winkler-schreinerei.ch/,tel:044 710 62 14,NA,"Riemenstrasse 1a
8803 Rüschlikon",https://www.google.com/maps/place/Riemenstrasse%201a+8803+R%C3%BCschlikon,website not found
OCC Group GmbH,Public-Relations-Beratung,NA,NA,NA,"Zugerstrasse 97
6330 Cham",https://www.google.com/maps/place/Zugerstrasse%2097+6330+Cham,website not found
W + R Wasch+Reinigungskonzepte GmbH,"Grosshandel mit keramischen Erzeugnissen, Glaswaren und Reinigungsmitteln",http://www.wr-gmbh.ch/,tel:032 675 86 80,fax:032 675 86 81,"Gerlafingenstrasse 45
4565 Recherswil",https://www.google.com/maps/place/Gerlafingenstrasse%2045+4565+Recherswil,bad/broken link to website
Wefa Tours AG,Reiseveranstalter,http://www.wefa-tours.ch/,tel:055 618 42 99,fax:055 618 44 24,"Linthlistrasse 11
8868 Oberurnen",https://www.google.com/maps/place/Linthlistrasse%2011+8868+Oberurnen,bad/broken link to website
Bischofberger AG,Herstellung von Zuckerwaren,http://www.baerli-biber.ch/,tel:071 798 90 10,fax:071 798 90 19,"Weissbadstrasse 118
9057 Weissbad",https://www.google.com/maps/place/Weissbadstrasse%20118+9057+Weissbad,info@baerli-biber.ch
Papeterie bureautique Schwery,Detailhandel mit Schreibwaren und Bürobedarf,NA,tel:027 203 17 09,fax:027 203 74 09,"Rue des Vergers 23
1958 St-Léonard",https://www.google.com/maps/place/Rue%20des%20Vergers%2023+1958+St-L%C3%A9onard,website not found
Meyer Gärten AG,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,http://www.meyergarten.ch/,tel:031 819 56 40,fax:031 819 60 49,"Fahrhubel 341f
3123 Belp",https://www.google.com/maps/place/Fahrhubel%20341f+3123+Belp,info@meyergarten.ch
Garage Andreas Liechti,Detailhandel mit Motorenkraftstoffen (Tankstellen),NA,NA,NA,"Längmatt 526
3537 Eggiwil",https://www.google.com/maps/place/L%C3%A4ngmatt%20526+3537+Eggiwil,website not found
Schweizer Bau AG,Artikel im Shop,http://www.schweizerbau-ag.ch/,NA,NA,"Obergrundstrasse 61
6003 Luzern",https://www.google.com/maps/place/Obergrundstrasse%2061+6003+Luzern,bad/broken link to website
Druckerei Nüssli AG,Drucken von Zeitungen,NA,tel:056 491 13 28,fax:056 491 18 30,"Bahnhofstrasse 37
5507 Mellingen",https://www.google.com/maps/place/Bahnhofstrasse%2037+5507+Mellingen,website not found
Alfred Ostertag,Reparatur von Möbeln und Einrichtungsgegenständen,http://www.the-old-barn.ch/,tel:071 411 62 90,NA,"Schrofenstrasse 24
8587 Oberaach",https://www.google.com/maps/place/Schrofenstrasse%2024+8587+Oberaach,bad/broken link to website
WORLAG AG,Sonstige Bauinstallation,http://www.worlag.ch/,tel:052 365 16 60,fax:052 365 13 41,"Murgstrasse 27
9545 Wängi",https://www.google.com/maps/place/Murgstrasse%2027+9545+W%C3%A4ngi,email not found on website
Garage Kocher AG,lnstandhaltung und Reparatur von Automobilen,http://www.kocher-erlach.ch/,tel:032 338 81 11,fax:032 338 81 18,"Vinelzstrasse 50
3235 Erlach",https://www.google.com/maps/place/Vinelzstrasse%2050+3235+Erlach,marie.exemple@exemplesa.ch
WIGA-TEC GmbH,"Einbau von Fenster, Türen und Innenausbau, Einbauküchen, Einbaumöbel",NA,tel:081 733 17 47,NA,"Lochriet
8890 Flums",https://www.google.com/maps/place/Lochriet+8890+Flums,website not found
Xeiro AG,Programmierungstätigkeiten,NA,tel:055 290 16 59,fax:055 290 16 26,"Buchbergstrasse 4
8730 Uznach",https://www.google.com/maps/place/Buchbergstrasse%204+8730+Uznach,website not found
directplan gmbh,Architekturbüros,NA,NA,NA,"Ahornweg 7
4524 Günsberg",https://www.google.com/maps/place/Ahornweg%207+4524+G%C3%BCnsberg,website not found
Lipp AG Dienstleistungen,Sekretariats- und Schreibdienste,NA,tel:062 827 26 39,NA,"Plattenrain 3 E
5023 Biberstein",https://www.google.com/maps/place/Plattenrain%203%20E+5023+Biberstein,website not found
Lucarna Macana AG,Grosshandel mit Fleisch und Fleischwaren,http://www.lucarna-macana.ch/,tel:043 888 30 26,fax:043 888 30 29,"Wildbachstrasse 20
8340 Hinwil",https://www.google.com/maps/place/Wildbachstrasse%2020+8340+Hinwil,bad/broken link to website
Eniwa AG,Elektrizitätsverteilung,NA,tel:062 835 00 10,NA,"Industriestrasse 25
5033 Buchs AG",https://www.google.com/maps/place/Industriestrasse%2025+5033+Buchs%20AG,website not found
Konrad Bodenbeläge GmbH,Verlegen von Fussboden,http://www.konrad-bodenbelaege.ch/,tel:044 844 22 76,NA,"Rebbergstrasse 10
8113 Boppelsen",https://www.google.com/maps/place/Rebbergstrasse%2010+8113+Boppelsen,konrad-bodenbelaege@bluewin.ch
Auto Fuchs & Schmid AG,lnstandhaltung und Reparatur von Automobilen,NA,tel:041 260 55 66,NA,"Reusszopfweg 21
6015 Luzern",https://www.google.com/maps/place/Reusszopfweg%2021+6015+Luzern,website not found
Presto-Lana Magdalena Früh,Detailhandel mit Textilien,NA,tel:071 333 65 65,fax:071 333 65 66,"Alte Haslenstrasse 5
9053 Teufen AR",https://www.google.com/maps/place/Alte%20Haslenstrasse%205+9053+Teufen%20AR,website not found
Loosli Bau AG,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,http://www.looslibau.ch/,tel:062 726 18 82,fax:062 726 01 19,"Matt 3
5046 Schmiedrued",https://www.google.com/maps/place/Matt%203+5046+Schmiedrued,info@looslibau.ch
KHG Immo AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.khg-immo.ch/,tel:071 394 55 50,fax:071 394 55 56,"Wilerstrasse 116
9230 Flawil",https://www.google.com/maps/place/Wilerstrasse%20116+9230+Flawil,immobilien@khg.ch
J.-J.Richard + R.Beer SA,Bauspenglerei,http://www.richardbeer.com/,tel:021 808 73 13,NA,"rue Fosses-Dessous 7
1170 Aubonne",https://www.google.com/maps/place/rue%20Fosses-Dessous%207+1170+Aubonne,richard.beer@bluewin.ch
Pava Paul von Arx AG,"lnstallation von Heizungs-, Lüftungs- und Klimaanlagen",NA,tel:062 388 06 06,fax:062 396 31 73,"Ostringstrasse 16
4702 Oensingen",https://www.google.com/maps/place/Ostringstrasse%2016+4702+Oensingen,website not found
Elben AG,Grosshandel mit sonstigen Nahrungs- und Genussmitteln,NA,tel:055 293 36 36,NA,"Neubruchstrasse 1
8717 Benken SG",https://www.google.com/maps/place/Neubruchstrasse%201+8717+Benken%20SG,website not found
Socadem SA,Güterbeförderung im Strassenverkehr,NA,tel:026 469 05 50,fax:026 469 05 51,"rte des Taconnets 5
1762 Givisiez",https://www.google.com/maps/place/rte%20des%20Taconnets%205+1762+Givisiez,website not found
Schriften Huber,Siebdruck,http://www.schriften-huber.ch/,tel:056 444 87 41,fax:056 444 87 78,"Jöriacherstrasse 3
5242 Birr",https://www.google.com/maps/place/J%C3%B6riacherstrasse%203+5242+Birr,bad/broken link to website
Nauli AG,Grosshandel mit Holz und Bauelementen aus Holz,http://www.nauli-holz.ch/,tel:081 353 41 51,fax:081 353 41 54,"Via Spinatsch 11
7014 Trin",https://www.google.com/maps/place/Via%20Spinatsch%2011+7014+Trin,dispo@nauli-holz.ch
Roger Bossert-Bauspenglerei,Bauspenglerei,NA,tel:079 631 88 05,NA,"Mettenfeldring 1
5642 Mühlau",https://www.google.com/maps/place/Mettenfeldring%201+5642+M%C3%BChlau,website not found
Boucherie-Charcuterie de la Prairie,Detailhandel mit Fleisch und Fleischwaren,NA,tel:032 937 20 21,NA,"Rue de la Prairie 1
2316 Les Ponts-de-Martel",https://www.google.com/maps/place/Rue%20de%20la%20Prairie%201+2316+Les%20Ponts-de-Martel,website not found
B + L Kassensysteme AG,"Detailhandel mit Datenverarbeitungsgeräten, peripheren Geräten und Software",NA,tel:062 737 74 14,fax:062 737 74 30,"Marchweg 6
5035 Unterentfelden",https://www.google.com/maps/place/Marchweg%206+5035+Unterentfelden,website not found
Galledia Print AG,Offsetdruck,http://www.galledia.ch/,tel:058 344 92 92,fax:058 344 92 54,"Burgauersstrasse 50
9230 Flawil",https://www.google.com/maps/place/Burgauersstrasse%2050+9230+Flawil,galledia@galledia.ch
Kellenberger Multimedia GmbH,Detailhandel mit Geräten der Unterhaltungselektronik,http://www.kellenberger.tv/,tel:071 969 49 11,NA,"Winterthurerstrasse 9
8370 Sirnach",https://www.google.com/maps/place/Winterthurerstrasse%209+8370+Sirnach,info@kellenberger.tv
Hesi Sanitär AG,Sanitär- und Heizungsinstallation,NA,tel:052 640 19 00,NA,"Herblingerstrasse 10
8207 Schaffhausen",https://www.google.com/maps/place/Herblingerstrasse%2010+8207+Schaffhausen,website not found
Bimont AG,Artikel im Shop,http://www.bimont.ch/,tel:031 731 25 79,NA,"Milchgässli 2
3150 Schwarzenburg",https://www.google.com/maps/place/Milchg%C3%A4ssli%202+3150+Schwarzenburg,bad/broken link to website
Car-Tech Erich Scheuber,Grosshandel mit Werkzeugmaschinen,http://www.car-tech.info/,tel:062 897 26 47,fax:062 897 26 40,"Mühliacherweg 14
5105 Auenstein",https://www.google.com/maps/place/M%C3%BChliacherweg%2014+5105+Auenstein,bad/broken link to website
Sport Helmi AG,Detailhandel mit Sportartikeln,http://www.helmi-sport.ch/,tel:044 710 20 70,fax:044 710 28 86,"Florastrasse 10
8134 Adliswil",https://www.google.com/maps/place/Florastrasse%2010+8134+Adliswil,bad/broken link to website
Furrer Auto Lachen AG,lnstandhaltung und Reparatur von Automobilen,http://www.furrerauto.ch/,tel:055 451 13 60,NA,"Glärnischstrasse 17
8853 Lachen SZ",https://www.google.com/maps/place/Gl%C3%A4rnischstrasse%2017+8853+Lachen%20SZ,verkauf@furrerauto.ch
Malerei Gipserei Mäder AG,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,https://gipser-maeder.ch/,tel:032 313 75 50,fax:032 313 75 51,"Enzenrain 2
3226 Treiten",https://www.google.com/maps/place/Enzenrain%202+3226+Treiten,bad/broken link to website
"Josef Notter, Dipl. Malermeister",Malerei,NA,tel:055 410 12 47,fax:055 410 72 67,"Churerstrasse 84b
8808 Pfäffikon SZ",https://www.google.com/maps/place/Churerstrasse%2084b+8808+Pf%C3%A4ffikon%20SZ,website not found
The Zurich Trading Company GmbH,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.ristorantetoscana.ch/,tel:071 222 37 53,NA,"Zypressenstrasse 142
8004 Zürich",https://www.google.com/maps/place/Zypressenstrasse%20142+8004+Z%C3%BCrich,website not found
APF Menuiserie SA Etoy,"Bauschreinerei, Fenster und Türen",http://www.apf.ch/,NA,NA,"Rte de Pallatex 7a
1163 Etoy",https://www.google.com/maps/place/Rte%20de%20Pallatex%20%207a+1163+Etoy,website not found
Gasthaus Richisau,Inserate,http://www.gasthaus-richisau.ch/,NA,NA,"Richisauerstrasse 106
8750 Klöntal",https://www.google.com/maps/place/Richisauerstrasse%20106+8750+Kl%C3%B6ntal,website not found
Blechtechnik AG,"Grosshandel mit Erzen, Metallen und Metallhalbzeug",http://www.blechtechnik.ch/,tel:041 252 05 55,fax:041 252 05 56,"Grossmatte 17
6014 Luzern",https://www.google.com/maps/place/Grossmatte%2017+6014+Luzern,info@blechtechnik.ch
bp Tankstelle Raron,Detailhandel mit Motorenkraftstoffen (Tankstellen),NA,NA,NA,"Kantonsstrasse 46
3942 Raron",https://www.google.com/maps/place/Kantonsstrasse%2046+3942+Raron,website not found
bp Tankstelle Ettingen,Detailhandel mit Motorenkraftstoffen (Tankstellen),NA,NA,NA,"Hauptstrasse 6
4107 Ettingen",https://www.google.com/maps/place/Hauptstrasse%206+4107+Ettingen,website not found
Holzbautechnik Burch AG,"Bauschreinerei, Fenster und Türen",http://www.holzbautechnik.ch/,tel:041 666 76 86,fax:041 666 76 80,"Brünigstrasse 88
6060 Sarnen",https://www.google.com/maps/place/Br%C3%BCnigstrasse%2088+6060+Sarnen,burch@holzbautechnik.ch
Stephan Ryffel,Malerei,NA,tel:052 243 06 06,fax:052 243 06 06,"Römerstrasse 44a
8400 Winterthur",https://www.google.com/maps/place/R%C3%B6merstrasse%2044a+8400+Winterthur,website not found
Auto + Carr.Brunner GmbH,Reparatur und Lackieren von Carrosserien,http://www.brunner-carrosserie.ch/,tel:071 923 65 66,fax:071 923 65 67,"Gewerbestrasse 1
9535 Wilen b. Wil",https://www.google.com/maps/place/Gewerbestrasse%201+9535+Wilen%20b.%20Wil,email not found on website
immo beteiligungen ag,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",NA,tel:033 335 86 00,NA,"Bierigutstrasse 1
3608 Thun",https://www.google.com/maps/place/Bierigutstrasse%201+3608+Thun,website not found
Riverside Apartment Hotel,"Hotels, Gasthöfe und Pensionen mit Restaurant",http://www.riverside-hotel.ch/,tel:061 753 03 60,fax:061 753 03 62,"Baselstrasse 15
4202 Duggingen",https://www.google.com/maps/place/Baselstrasse%2015+4202+Duggingen,info@riverside-hotel.ch
Ristorante Pizzeria Casablanca,Ausschreibungen,http://www.ristorantecasablanca.ch/,tel:032 623 34 33,NA,"Glutz-Blotzheimstrasse 1
4500 Solothurn",https://www.google.com/maps/place/Glutz-Blotzheimstrasse%201+4500+Solothurn,info@ristorantecasablanca.ch
Auto Eberhart AG,"Detailhandel mit Automobilen mit einem Gesamtgewicht von 3,5 t oder weniger",http://www.auto-eberhart.ch/,tel:052 368 01 10,fax:052 368 01 18,"Arbonerstrasse 71
8580 Amriswil",https://www.google.com/maps/place/Arbonerstrasse%2071+8580+Amriswil,website not found
Gsell Haustechnik GmbH,Sanitär- und Heizungsinstallation,http://www.gsell-haustechnik.ch/,tel:056 634 12 78,fax:056 634 40 78,"Litzistrasse 1
8916 Jonen",https://www.google.com/maps/place/Litzistrasse%201+8916+Jonen,info@gsell-haustechnik.ch
Effi Bau AG,Sonstiger spezialisierter Hoch- und Tiefbau a. n. g.,http://www.effibau.ch/,tel:044 372 18 60,fax:044 372 18 59,"Sumpfstrasse 28
6312 Steinhausen",https://www.google.com/maps/place/Sumpfstrasse%2028+6312+Steinhausen,info@effibau.ch
ILG AG WIMMIS,Offsetdruck,http://www.ilg.ch/,tel:033 657 87 87,fax:033 657 87 86,"Herrenmattstrasse 37
3752 Wimmis",https://www.google.com/maps/place/Herrenmattstrasse%2037+3752+Wimmis,m.kaelin@ilg.ch
A.G. Blitz Clean GmbH,Allgemeine Gebäudereinigung,http://www.blitz-clean.ch/,tel:041 675 29 10,NA,"Panoramastrasse 17
6074 Giswil",https://www.google.com/maps/place/Panoramastrasse%2017+6074+Giswil,info@blitz-clean.ch
Garage Olympic,Detailhandel mit Motorenkraftstoffen (Tankstellen),NA,NA,NA,"Rue de Savoie 31
1950 Sion",https://www.google.com/maps/place/Rue%20de%20Savoie%2031+1950+Sion,website not found
von Bergen Immobilien AG,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",http://www.lebensraum-plus.ch/,tel:033 972 60 55,NA,"Alpbachstrasse 4
3860 Meiringen",https://www.google.com/maps/place/Alpbachstrasse%204+3860+Meiringen,website not found
Gasthaus Tells Hohle Gasse,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.tellshohlegasse.ch/,tel:041 850 14 29,NA,"Artherstrasse 38
6405 Immensee",https://www.google.com/maps/place/Artherstrasse%2038+6405+Immensee,website not found
Stephan Huber,Unternehmensberatung,NA,tel:071 911 80 00,fax:071 911 80 53,"Am Oelberg 15a
9500 Wil SG",https://www.google.com/maps/place/Am%20Oelberg%2015a+9500+Wil%20SG,website not found
Ruedi Rüssel Tankstelle,Detailhandel mit Motorenkraftstoffen (Tankstellen),NA,NA,NA,"Aarauerstrasse 20
5600 Lenzburg",https://www.google.com/maps/place/Aarauerstrasse%2020+5600+Lenzburg,website not found
Curschellas & Schädeli AG,Sanitärinstallation und Spenglerei,NA,tel:061 421 28 30,NA,"Baslerstrasse 45
4102 Binningen",https://www.google.com/maps/place/Baslerstrasse%2045+4102+Binningen,website not found
RSK Elektro AG,Elektroinstallation,http://www.rskelektro.ch/,tel:041 922 18 18,fax:041 922 15 00,"Allmendstrasse 4
6210 Sursee",https://www.google.com/maps/place/Allmendstrasse%204+6210+Sursee,info@rskelektro.ch
Frey + Cie Elektro AG Stans,Elektroinstallation,http://www.jurtchristen.ch/,tel:041 622 00 20,fax:041 622 00 25,"Oberstmühle 1
6370 Stans",https://www.google.com/maps/place/Oberstm%C3%BChle%201+6370+Stans,website not found
Schnyder Bau- und Generalunt. AG,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,http://www.schnyderbau.ch/,tel:027 932 50 50,fax:027 932 50 40,"Pappelweg 5
3945 Gampel",https://www.google.com/maps/place/Pappelweg%205+3945+Gampel,email not found on website
Coiffure Muff GmbH,Coiffeursalons,http://www.andimuff.com/,tel:041 281 20 40,NA,"Bertiswilstrasse 50
6023 Rothenburg",https://www.google.com/maps/place/Bertiswilstrasse%2050+6023+Rothenburg,cut@andimuff.com
Urs + Gudrun Bürgi-Schneider,"Advokatur-, Notariatsbüros",http://www.bnlawyers.ch/,tel:044 268 40 00,fax:044 268 40 05,"Grossmünsterplatz 9
8001 Zürich",https://www.google.com/maps/place/Grossm%C3%BCnsterplatz%209+8001+Z%C3%BCrich,info@bnlawyers.ch
Gebr.Leuthold Metallbau AG,Herstellung von Metallkonstruktionen,http://www.leuthold-metallbau.ch/,tel:041 629 71 71,fax:041 629 71 60,"Industrie Hofwald 1
6382 Büren NW",https://www.google.com/maps/place/Industrie%20Hofwald%201+6382+B%C3%BCren%20NW,info@leuthold-metallbau.ch
DLT Dienstleistungsteam AG,"Vermittlung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.dlt.ch/,tel:041 922 07 30,fax:041 922 07 31,"Badstrasse 6
6210 Sursee",https://www.google.com/maps/place/Badstrasse%206+6210+Sursee,theo.buob@dlt.ch
artax Fide Consult AG,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,http://www.artax.ch/,tel:061 225 66 66,fax:061 225 66 67,"Gartenstrasse 95
4002 Basel",https://www.google.com/maps/place/Gartenstrasse%2095+4002+Basel,francine.fimbel@artax.ch
HBT-ISOL AG,"Dämmung gegen Kälte, Wärme, Schall und Erschütterung",http://www.laermschutz.ch/,tel:056 648 41 11,fax:056 648 41 18,"Im Stetterfeld 3
5608 Stetten AG",https://www.google.com/maps/place/Im%20Stetterfeld%203+5608+Stetten%20AG,info@hbt-isol.com
Strässle Switzerland AG,Herstellung von sonstigen Möbeln,https://www.straessle-switzerland.com/,tel:052 762 77 11,fax:052 762 77 12,"Poststrasse 27
8556 Wigoltingen",https://www.google.com/maps/place/Poststrasse%2027+8556+Wigoltingen,info@straessle-switzerland.com
Sax-Farben AG,"Herstellung von Anstrichmitteln, Druckfarben und Kitten",http://sax-farben%20ag/,tel:044 817 73 73,NA,"Stationsstrasse 41
8902 Urdorf",https://www.google.com/maps/place/Stationsstrasse%2041+8902+Urdorf,website not found
Karl Erne,lnstandhaltung und Reparatur von Automobilen,NA,tel:062 871 38 80,fax:062 871 55 85,"Unterdorfstrasse 18
5028 Ueken",https://www.google.com/maps/place/Unterdorfstrasse%2018+5028+Ueken,website not found
Kneubühler AG Malergeschäft,Malerei,http://www.maler-kneubuehler.ch/,tel:044 344 50 40,fax:044 344 50 44,"Limmattalstrasse 234
8049 Zürich",https://www.google.com/maps/place/Limmattalstrasse%20234+8049+Z%C3%BCrich,email not found on website
Ammann Gärten AG,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,http://www.ammann-gaerten.ch/,tel:043 443 40 40,fax:043 443 40 41,"Hammerstrasse 65
8032 Zürich",https://www.google.com/maps/place/Hammerstrasse%2065+8032+Z%C3%BCrich,email not found on website
Boschung Treuhand AG,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,NA,tel:031 911 54 54,fax:031 914 03 22,"Aarestrasse 22
3052 Zollikofen",https://www.google.com/maps/place/Aarestrasse%2022+3052+Zollikofen,website not found
Gallo AG,Hausmeisterdienste; Facility Management,NA,tel:056 664 49 49,fax:056 664 51 36,"Hauacker 1
5628 Aristau",https://www.google.com/maps/place/Hauacker%201+5628+Aristau,website not found
vPz-privileg ag,Sonstige mit Finanzdienstleistungen verbundene Tätigkeiten,http://www.ig-privileg.ch/,tel:041 792 19 87,fax:041 792 19 88,"Rothusstrasse 23
6331 Hünenberg",https://www.google.com/maps/place/Rothusstrasse%2023+6331+H%C3%BCnenberg,website not found
Schlossgarage Winterthur AG,lnstandhaltung und Reparatur von Automobilen,http://www.schloss-garage.com/,tel:052 222 62 22,fax:052 222 54 87,"Wülflingerstrasse 227
8408 Winterthur",https://www.google.com/maps/place/W%C3%BClflingerstrasse%20227+8408+Winterthur,website not found
Thomas Zurmühle,Anbau von Gemüse und Melonen sowie Wurzeln und Knollen,NA,tel:041 390 28 59,NA,"Zinnenstrasse 4
6353 Weggis",https://www.google.com/maps/place/Zinnenstrasse%204+6353+Weggis,website not found
AC Spritzwerk-Garage GmbH,"Detailhandel mit Automobilen mit einem Gesamtgewicht von 3,5 t oder weniger",NA,tel:043 411 09 02,NA,"Brunnenwiesenstrasse 19
8172 Niederglatt ZH",https://www.google.com/maps/place/Brunnenwiesenstrasse%2019+8172+Niederglatt%20ZH,website not found
Treuhand Koch AG,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,NA,tel:041 984 13 13,NA,"Nebikerstrasse 40
6247 Schötz",https://www.google.com/maps/place/Nebikerstrasse%2040+6247+Sch%C3%B6tz,website not found
Omelko Garage AG,lnstandhaltung und Reparatur von Automobilen,http://www.omelko.ch/,tel:071 446 46 88,fax:071 446 46 26,"Egnacherstrasse 19
9320 Frasnacht",https://www.google.com/maps/place/Egnacherstrasse%2019+9320+Frasnacht,bad/broken link to website
Adolf Popelka,Detailhandel mit Pelzwaren,NA,tel:032 622 74 64,NA,"Heidenhubelstrasse 18
4500 Solothurn",https://www.google.com/maps/place/Heidenhubelstrasse%2018+4500+Solothurn,website not found
Factum Services GmbH,Inserate,http://www.bestgoods.ch/,tel:044 366 99 44,NA,"Hohlstrasse 511
8048 Zürich",https://www.google.com/maps/place/Hohlstrasse%20511+8048+Z%C3%BCrich,website not found
Garage G. Bürgisser AG,lnstandhaltung und Reparatur von Automobilen,http://www.buergisser-garage.ch/,NA,NA,"Stiegenackerstrasse 2
5634 Merenschwand",https://www.google.com/maps/place/Stiegenackerstrasse%202+5634+Merenschwand,website not found
Casarex Systembau AG,Architekturbüros,http://www.casarex-haus.ch/,tel:041 260 20 44,fax:041 260 21 20,"Grünmattstrasse 12
6032 Emmen",https://www.google.com/maps/place/Gr%C3%BCnmattstrasse%2012+6032+Emmen,website not found
Müller Metallbau AG,Herstellung von Ausbauelementen aus Metall,http://www.mueller-metallbau.ch/,tel:052 742 06 66,fax:052 742 06 69,"Hauptstrasse 13
8259 Kaltenbach",https://www.google.com/maps/place/Hauptstrasse%2013+8259+Kaltenbach,info@mueller-metallbau.ch
August Mäder,Vermietung und Verpachtung von eigenen oder geleasten Grundstücken,NA,tel:055 415 80 40,NA,"Hurdnerwäldlistrasse 42
8808 Pfäffikon SZ",https://www.google.com/maps/place/Hurdnerw%C3%A4ldlistrasse%2042+8808+Pf%C3%A4ffikon%20SZ,website not found
Ueli's Pneuschopf AG,lnstandhaltung und Reparatur von Automobilen,http://www.uelis-pneuschopf.com/,tel:071 642 30 09,fax:071 642 30 71,"Kradolfstrasse 54
8583 Sulgen",https://www.google.com/maps/place/Kradolfstrasse%2054+8583+Sulgen,mb@uelis-pneuschopf.com
Franz Grätzer & Co. Papierwarenfab.,Offsetdruck,http://www.tuete.ch/,tel:055 412 21 85,fax:055 412 71 29,"Mythenstrasse 15
8840 Einsiedeln",https://www.google.com/maps/place/Mythenstrasse%2015+8840+Einsiedeln,email not found on website
Reppucci AG,Entwicklung von Bauprojekten,http://www.reppucci.ch/,tel:079 346 09 59,NA,"Roosstrasse 53
8832 Wollerau",https://www.google.com/maps/place/Roosstrasse%2053+8832+Wollerau,email not found on website
Aziende Industriali di Lugano SA,Elektroinstallation,http://www.ail.ch/,tel:058 866 75 70,NA,"Via della Posta
6901 Lugano",https://www.google.com/maps/place/Via%20della%20Posta+6901+Lugano,website not found
Hotel Sport,"Hotels, Gasthöfe und Pensionen mit Restaurant",http://www.hotelsport.ch/,tel:027 957 20 70,fax:027 957 33 70,"Talstrasse 155
3905 Saas-Almagell",https://www.google.com/maps/place/Talstrasse%20155+3905+Saas-Almagell,email not found on website
Jäggi Optik & Hörberatung AG,Detailhandel mit Brillen und anderen Sehhilfen,http://www.jaeggi-optik.ch/,tel:081 257 13 23,fax:081 257 13 29,"Bahnhofstrasse 42
7002 Chur",https://www.google.com/maps/place/Bahnhofstrasse%2042+7002+Chur,email not found on website
